date,open,high,low,close,volume,headline,positive,negative,neutral
2018-04-02,4087.16,4100.18,3850.7,3924.06,13405760,apple roll stream service apple tv tv channel,0.024176959,0.035024237,0.9407988
2018-04-03,3996.3,4077.5,3892.14,3971.38,12694862,bank america think netflix fine follow apple tv entrance,0.07360822,0.015733112,0.91065866
2018-04-04,3830.82,4064.34,3797.1346,4045.16,12913978,warren buffett cnbc say hard predict new apple service note competition netflix,0.082899556,0.03910067,0.8779997
2018-04-05,4104.1,4188.24,4047.54,4115.58,10655178,netflix share trade higher key banc analysts recently say impact roku apple stream service likely minimal cite light original content offer comment also see positive netflix,0.9315555,0.02633327,0.042111218
2018-04-06,4047.4,4183.9,3999.1,4043.9,11444777,rosenblatt initiate coverage netflix neutral rat announce price target,0.2503923,0.00914268,0.740465
2018-04-09,4084.78,4193.7,4047.68,4059.02,9853564,benzinga top upgrade downgrade april,0.023597479,0.87027186,0.10613062
2018-04-10,4167.52,4185.3,4083.66,4172.98,10719097,fitch say media shakeout may emerge race stream content,0.11268461,0.17359738,0.713718
2018-04-11,4240.3858,4362.96,4225.48,4251.38,14877429,fang stock fly nirvana spread tech sector,0.044530258,0.058267195,0.89720255
2018-04-12,4336.0618,4355.82,4294.5,4329.5,10249403,netflix analyst remain bullish ahead print expect near term noise,0.76906914,0.089987986,0.1409429
2018-04-13,4442.06,4444.86,4315.22,4363.1,12046573,want build whole ecosystem discovery bullish golf,0.17832598,0.010887171,0.81078684
2018-04-16,4423.86,4425.4,4256.0,4308.92,20307921,sony stock jump follow report dan loeb build position,0.04454938,0.18727976,0.7681709
2018-04-17,4615.24,4740.68,4532.78,4704.84,33866456,cowen upgrade disney bullish stream service movie pipeline,0.062076643,0.038707,0.89921635
2018-04-18,4708.2,4743.48,4635.4,4683.28,11221139,market seek direction faang sell come focus amid new data,0.33325365,0.0318597,0.6348866
2018-04-19,4660.32,4694.34,4574.78,4657.8,8438825,investor movement index march summary,0.04632903,0.1319232,0.8217477
2018-04-20,4651.08,4711.14,4564.0,4588.78,9158655,quality real cypress hill bong appétit talk cannabis entertainment business,0.027403915,0.04656522,0.9260309
2018-04-23,4608.0986,4637.08,4439.12,4461.66,8968015,march imx reveal value make comeback,0.0664313,0.023070978,0.9104978
2018-04-24,4469.0352,4483.486,4232.34,4298.28,13893217,key banc preview netflix earn see result least line consensus see pay net additions ahead sell side consensus,0.13574113,0.017634725,0.8466242
2018-04-25,4289.18,4339.72,4096.61,4280.64,14919698,netflix beat expectations subscriber growth analyst predict barron,0.95099723,0.01708331,0.03191949
2018-04-26,4340.0,4432.82,4278.12,4395.72,9266699,netflix analysts preview print,0.038036115,0.044080608,0.9178833
2018-04-27,4427.5,4444.3,4291.0,4364.64,7074384,apple tv box probably get disney despite rival platform,0.30487207,0.009734586,0.68539333
2018-04-30,4354.98,4450.32,4341.652,4374.44,6088787,disney detail new netflix rival,0.064717256,0.013165656,0.9221171
2018-05-01,4345.04,4388.72,4293.66,4386.2,6036639,netflix share trade lower disney unveil new disney stream service,0.044830654,0.04466022,0.9105091
2018-05-02,4363.1,4439.4,4345.6476,4387.04,5697120,infinity beyond watch gap fill disney stock hit time high,0.21160583,0.02000173,0.76839244
2018-05-03,4376.26,4376.26,4280.22,4363.66,6135828,wall street say disney,0.06746591,0.1044166,0.8281175
2018-05-04,4321.94,4493.72,4307.38,4481.26,8209513,netflix announce new indian original film,0.073005706,0.03759002,0.8894043
2018-05-07,4507.9258,4606.3276,4470.76,4567.64,7117823,earn parade roll along citigroup goldman sachs report spx top,0.06761772,0.028846484,0.9035358
2018-05-08,4562.6,4582.872,4522.7,4576.46,4735738,stifel reiterate buy target netflix firm note netflix outspending disney content netflix still outspending disney content,0.24830623,0.10244136,0.64925236
2018-05-09,4603.06,4647.3,4585.14,4624.2,5633444,earn schedule april,0.022344818,0.055550624,0.92210454
2018-05-10,4641.0,4648.77,4582.8132,4614.4,5302254,stock watch april,0.022708781,0.06308861,0.91420263
2018-05-11,4615.1,4637.64,4548.18,4570.44,4589731,netflix face longer term challenge rival muscle market talk,0.10374688,0.7145266,0.18172647
2018-05-14,4581.5,4627.0532,4578.56,4599.42,4089800,deutsche bank upgrade netflix buy,0.06672692,0.01792098,0.9153521
2018-05-15,4563.16,4577.16,4514.076,4565.82,4746096,deutsche bank upgrade netflix buy ahead earn,0.20144066,0.015624294,0.782935
2018-05-16,4567.92,4616.08,4551.96,4594.66,3671690,bmo capital maintain outperform netflix raise price target,0.68482053,0.28172693,0.03345254
2018-05-17,4585.42,4626.3,4524.4276,4553.08,4935708,update deutsche bank upgrade netflix buy raise target firm note consensus subscriber expectations seem conservative co win battle talent competitive concern exaggerate,0.85463566,0.048735067,0.09662926
2018-05-18,4548.6,4569.88,4519.2,4538.52,3577717,netflix share trade higher deutsche bank upgrade company stock hold buy raise price target,0.09341219,0.055447146,0.85114074
2018-05-21,4579.54,4646.32,4556.3,4645.48,6657326,bank parade bank america become latest big financial company report,0.13742474,0.034382023,0.82819325
2018-05-22,4676.7,4712.82,4636.1,4642.68,5964448,benzinga pro top search tickers morning tue apr,0.056336183,0.030453412,0.9132104
2018-05-23,4606.56,4830.0,4593.26,4826.08,10049147,netflix report earn close bell co historically issue report et investors pay close attention subscriber outlook original content,0.028146153,0.032800008,0.9390538
2018-05-24,4820.76,4956.0,4775.68,4890.06,14758553,netflix eps beat estimate sales beat estimate,0.19806261,0.040733106,0.76120424
2018-05-25,4898.6,4961.04,4883.62,4918.06,7817400,netflix us stream pay memberships pay net add sales b,0.03568438,0.015099747,0.9492159
2018-05-29,4921.0,4985.4,4853.94,4896.22,9717921,netflix see eps may compare est sales vs est,0.10383309,0.14503075,0.7511362
2018-05-30,4933.18,4956.0,4889.64,4949.56,5685531,netflix int stream pay memberships pay net add sales b,0.034630917,0.015670624,0.9496985
2018-05-31,4953.2,4977.42,4902.94,4922.4,6921687,netflix see global stream pay memberships year year global stream pay net add,0.0337468,0.021405509,0.94484764
2018-06-01,4954.32,5039.86,4939.48,5039.02,7112292,netflix see us stream pay memberships pay net add int stream pay memberships pay net add,0.036460668,0.015315153,0.9482241
2018-06-04,5077.5858,5082.0,4977.14,5065.34,7681995,netflix q shareholder letter include earn result guidance figure,0.04114539,0.023774091,0.93508047
2018-06-05,5086.48,5177.62,5059.7736,5121.2,8358045,netflix report chief market officer kelly bennett retire year end co lead search replacement,0.02652329,0.10436639,0.86911035
2018-06-06,5148.9872,5175.5186,5086.62,5144.3,7712302,netflix share trade lower follow beat concern guidance,0.047523487,0.89038485,0.06209165
2018-06-07,5159.56,5161.8,5009.2,5059.6,8278040,netflix fall lower earn sales guidance,0.04095374,0.9378303,0.021215895
2018-06-08,5012.84,5073.46,4987.5,5047.98,5225736,stock move tuesday hours session,0.0209894,0.10081049,0.8782001
2018-06-11,5066.32,5119.38,5052.74,5060.3,4432445,stock watch april,0.022708781,0.06308861,0.91420263
2018-06-12,5090.4,5123.72,5068.0,5093.62,4290969,buckingham maintain neutral netflix lower price target,0.24727504,0.028846012,0.7238789
2018-06-13,5145.42,5379.5518,5097.54,5319.02,18222799,oppenheimer maintain outperform netflix lower price target,0.88056666,0.08583139,0.033601962
2018-06-14,5379.78,5530.42,5365.5,5500.18,14598333,wedbush maintain underperform netflix raise price target,0.07876831,0.890082,0.031149708
2018-06-15,5469.94,5584.04,5425.14,5487.72,13588114,hot fresh earn menu netflix morgan stanley result focus,0.040047407,0.025926156,0.9340264
2018-06-18,5428.08,5504.24,5411.0,5465.6,6824794,benzinga pro top search tickers morning wed apr,0.04983162,0.028483436,0.921685
2018-06-19,5453.0,5674.06,5439.0,5669.72,16697104,credit suisse maintain outperform netflix raise price target,0.6856983,0.28590572,0.028395962
2018-06-20,5812.1,5872.545,5734.4,5834.64,16494572,biggest price target change wednesday,0.06907417,0.07259859,0.8583272
2018-06-21,5899.32,5924.8784,5689.1814,5816.16,18389936,wedbush reiterate underperform netflix raise tgt firm expect content spend trigger substantial cash burn many years firm also note co lose significant portion popular content,0.12317958,0.8136098,0.06321057
2018-06-22,5879.72,5887.0,5735.114,5755.26,10428621,netflix analysts wide range reactions report,0.067929626,0.021250753,0.91081965
2018-06-25,5665.66,5683.86,5302.5,5382.72,22490922,big tech face antitrust law user data japan nikkei,0.036970574,0.18950859,0.7735209
2018-06-26,5505.92,5666.92,5446.7,5591.46,15191157,benzinga pro top search tickers morning thurs apr,0.03541512,0.038502015,0.9260829
2018-06-27,5705.84,5762.211,5460.0,5465.46,16541426,governor cuomo announce netflix expand new york presence new production hub new york city netflix new production hub include office manhattan create content market production job,0.23660138,0.011453061,0.7519455
2018-06-28,5530.0,5556.6,5419.4,5535.88,12219888,beyonce land three project deal netflix,0.41453692,0.010593245,0.5748699
2018-06-29,5588.66,5618.6186,5467.7,5480.02,9252511,barron pick pan boston beer intel pinterest spotify,0.17240644,0.015960101,0.8116335
2018-07-02,5396.3,5577.32,5320.0,5574.52,8142457,pass popcorn amc make case people still go movies,0.03765722,0.03948551,0.9228572
2018-07-03,5592.86,5599.72,5453.0,5467.28,5280344,netflix share trade higher company face increase competition disney study research firm ampere analysis determine upcoming disney stream service would netflix content catalogue,0.55412155,0.030414434,0.415464
2018-07-05,5513.2042,5589.36,5472.04,5577.46,8448937,netflix report senior note offer,0.02601853,0.05626867,0.9177128
2018-07-06,5564.3,5721.093,5537.315,5715.5,8629606,benzinga pro top search tickers morning tue apr,0.056336183,0.030453412,0.9132104
2018-07-09,5823.3,5867.68,5755.4,5865.58,11127477,netflix option alert may call sweep near ask vs oi ref,0.033953004,0.09877914,0.8672678
2018-07-10,5841.36,5872.16,5783.12,5818.82,9382944,investor survey show bullish sentiment rise faang stock,0.4982638,0.29538825,0.20634799
2018-07-11,5758.76,5876.78,5748.4,5861.1,9713904,survey find netflix subscribers may switch disney,0.058589548,0.01874465,0.9226658
2018-07-12,5812.1742,5835.06,5709.2,5789.0,12743273,alphabet q report show whether advertise trend pick,0.053122636,0.02246732,0.92441005
2018-07-13,5728.66,5740.0,5531.134,5541.2,15747266,imperial capital maintain outperform netflix inc common stock lower price target,0.09110934,0.8028495,0.10604124
2018-07-16,5585.72,5646.97,5484.5,5606.72,22959984,barron pick pan boeing chevron netflix tesla,0.19501522,0.0153682055,0.7896165
2018-07-17,4857.3,5390.0,4816.0,5312.72,58410362,netflix choice run ads industry execs say cnbc,0.06813532,0.016349915,0.91551477
2018-07-18,5337.36,5363.82,5212.9728,5251.82,21746266,netflix share trade higher currently see company sector specific news justify price action,0.15419123,0.02105356,0.8247552
2018-07-19,5194.84,5260.486,5082.0,5099.22,16878681,heavy alphabet facebook etf earn neutral rat,0.5368949,0.2681714,0.19493368
2018-07-20,5108.88,5187.0,5041.96,5054.7,15113740,leslie picker highlight notable stock pick sohn netflix tesla,0.13249181,0.029053837,0.8384543
2018-07-23,5028.0342,5094.6,4950.4,5077.24,11505232,share several technology stock trade lower continue concern china trade negotiations china become firmer stance negotiations set continue next thursday expectations uncertain,0.23391452,0.11359741,0.6524881
2018-07-24,5137.16,5143.6,4963.84,5002.48,12851457,netflix acquire children media brand story bots cnbc,0.040849525,0.030315086,0.9288354
2018-07-25,5005.98,5085.92,4979.1,5080.18,8516248,netflix story bots,0.019558689,0.09736646,0.8830749
2018-07-26,5014.66,5117.56,4992.75,5083.26,6993684,cellcom israel announce collaboration agreement netflix distribution israel,0.77390766,0.008899496,0.21719286
2018-07-27,5135.9,5138.0,4923.1,4972.94,8949491,piper jaffray reiterate overweight netflix reiterate target firm survey netflix subscribers indicate moderate interest disney,0.8495524,0.03352762,0.11691997
2018-07-30,4927.02,4928.42,4676.2814,4689.44,18260710,piper jaffray netflix subscriber survey show strength face competition disney,0.454738,0.43548352,0.109778516
2018-07-31,4641.14,4795.0,4592.0,4724.3,14085369,share several important consumer technology mega cap company trade higher broader stock market stock pressure last couple weeks concern us china trade talk weigh,0.20058274,0.2105557,0.5888615
2018-08-01,4702.18,4821.74,4676.28,4737.32,7790477,tiger global show new stake mongo db raise stake netflix cut stake spotify,0.1482598,0.058158368,0.7935818
2018-08-02,4721.22,4830.0,4685.94,4823.0,7131328,soros show new stake altice usa netflix microsoft liquidate position philip morris int,0.13507861,0.013018564,0.85190284
2018-08-03,4868.5,4870.04,4738.6752,4803.26,8848367,loeb third point show new stake netflix boston scientific unite technologies marathon petroleum microsoft sony,0.064412035,0.012852223,0.92273575
2018-08-06,4800.1142,4927.72,4784.36,4912.88,8198076,cisco walmart earn brighten market sentiment even target huawei,0.8798038,0.019448161,0.10074805
2018-08-07,4945.22,5002.34,4886.14,4925.62,7970930,share many technology company trade higher president trump sign executive order give government authority block technology company deem national security threat sell,0.16144994,0.13314271,0.7054073
2018-08-08,4930.94,4932.06,4852.54,4866.54,5402465,q roundup buffett einhorn ackman others adjust portfolios,0.033311862,0.08263928,0.8840489
2018-08-09,4871.44,4934.146,4841.4198,4891.04,4820313,nasdaq de faanged,0.03182694,0.02288828,0.9452847
2018-08-10,4856.74,4887.4,4821.9262,4842.18,4337481,netflix option alert aug call bid vs oi earn close est ref,0.029005725,0.07183343,0.89916086
2018-08-13,4758.46,4860.66,4746.98,4778.34,6893649,step aside china earn dominate target impress lowe nordstrom,0.20774652,0.018956142,0.7732973
2018-08-14,4789.26,4793.74,4707.5,4724.86,5805182,netflix share trade higher rebound support level near yesterday continue momentum today seek alpha post consider hbo cancellations follow end game throne potential win netflix,0.8773182,0.06548617,0.057195593
2018-08-15,4676.42,4696.9468,4494.0,4569.6,11784485,day market history netflix go public,0.025992874,0.048591834,0.9254153
2018-08-16,4618.6,4636.38,4496.9932,4514.16,6689733,pan xchange hot commodities netflix till,0.1245202,0.01834576,0.85713404
2018-08-17,4466.14,4541.11,4381.44,4434.92,10407908,share technology company trade lower overall market relatively rangebound last sessions technology sector second worst perform today,0.014201683,0.96693504,0.01886331
2018-08-20,4404.96,4642.4,4352.992,4588.22,13591100,analyst huawei blacklist risk google,0.035673853,0.703899,0.26042715
2018-08-21,4634.0,4781.0,4615.8,4732.28,14783246,end game throne problem hbo,0.050717067,0.2780735,0.67120945
2018-08-22,4738.86,4846.94,4723.684,4822.16,8930669,netflix option alert jul call sweep near ask vs oi earn close est ref,0.057799794,0.07410035,0.86809987
2018-08-23,4873.54,4901.12,4727.1,4748.38,11336425,ubs despite regulatory risk alphabet buy,0.4501474,0.062122796,0.48772973
2018-08-24,4844.0,5028.1,4823.574,5023.48,14729137,loop capital upgrade netflix buy raise price target,0.06557072,0.021214796,0.91321445
2018-08-27,5140.0342,5242.86,5040.0,5104.12,17427304,peek market us stock futures signal higher start wall street,0.7989906,0.11322921,0.087780215
2018-08-28,5141.22,5179.86,5045.32,5158.86,9222617,benzinga top upgrade downgrade june,0.024377456,0.8714755,0.10414705
2018-08-29,5140.8,5178.04,5080.74,5152.56,8118734,biggest price target change tuesday,0.082797594,0.083660156,0.8335422
2018-08-30,5110.0,5275.319,5089.56,5193.72,10981013,share several technology company trade higher china commerce ministry state open dialogue resolve trade tensions mexico trade concern also ease mexican officials say could find common grind us,0.5128486,0.077423394,0.40972805
2018-08-31,5189.24,5264.0,5139.0724,5147.52,7943443,munster give quick take netflix livent,0.0776334,0.018051084,0.90431553
2018-09-04,5130.58,5164.32,5057.64,5090.4,7605161,netflix test fee video extras mobile app may become permanent,0.06186371,0.0146163525,0.92351997
2018-09-05,5040.0,5087.46,4701.62,4776.52,13092847,many us trade stock trade higher recent economic signal raise potential federal reserve rate cut,0.51166844,0.37201217,0.11631932
2018-09-06,4864.16,4984.0,4787.86,4850.44,13050156,ready trader one events stock watch,0.039138414,0.03399318,0.92686844
2018-09-07,4790.8,4980.5,4777.5,4881.52,9105817,investor movement index summary may,0.028628927,0.053414945,0.9179561
2018-09-10,4931.78,4935.0,4803.12,4877.74,5752184,imx reach six month high may volatility,0.7632582,0.15184835,0.08489341
2018-09-11,4825.38,4986.1,4814.6014,4983.02,6198063,disney stream service poise quick ramp say bullish morgan stanley,0.08349361,0.021962237,0.8945441
2018-09-12,5027.12,5186.02,4987.36,5179.3,10480769,netflix option alert jul call sweep near ask vs oi earn close est ref,0.057799794,0.07410035,0.86809987
2018-09-13,5206.74,5237.26,5135.76,5154.1,8366122,netflix next game develop stranger things game similar pokemon go,0.040978335,0.029403327,0.9296183
2018-09-14,5159.7,5195.26,5088.44,5103.84,4756426,wall street pressure falter chipmakers weak china industrial production data,0.013199279,0.9572508,0.029549904
2018-09-17,5099.08,5142.62,4893.98,4904.9,7071945,top technical analyst take disney netflix,0.13807392,0.02177102,0.84015507
2018-09-18,4951.38,5154.1,4921.84,5147.1,10413981,netflix report earn wednesday jul approximately et,0.03673722,0.05356602,0.9096968
2018-09-19,5235.3,5286.54,5028.38,5137.44,11876841,analyst miss whoa factor,0.16883405,0.098318845,0.73284715
2018-09-20,5183.64,5183.64,5084.38,5115.04,6768086,netflix share trade higher report positive subscriber trend,0.9481583,0.024728928,0.027112734
2018-09-21,5132.26,5211.08,5050.36,5056.66,11930568,nflx netflix option alert fri call sweep near ask vs oi earn close ref,0.0670812,0.07212263,0.8607961
2018-09-24,5026.0,5230.96,4960.62,5174.54,9322522,murder mystery may set netflix view record,0.07286546,0.039928906,0.8872056
2018-09-25,5183.22,5198.76,5102.888,5172.02,6799816,kevin leary commerce internet etf thrive volatile market,0.035907343,0.050851524,0.9132412
2018-09-26,5230.26,5348.0,5192.32,5290.32,13799728,share several technology stock trade lower potentially profit take within sector tech etf xlk trade higher around since early june p spy trade higher around,0.9201574,0.053165704,0.026676964
2018-09-27,5318.18,5364.8,5264.0,5329.94,7326246,disney hire away netflix director original film matt brodlie key international content role deadline,0.02822176,0.06957375,0.9022045
2018-09-28,5309.36,5331.2,5232.22,5237.82,7114878,nbc remove office netflix put new stream service cnbc,0.026938329,0.06555324,0.90750843
2018-10-01,5261.9,5405.54,5258.26,5340.02,8376560,office move netflix nbcuniversal stream service deal,0.035449613,0.026437579,0.93811274
2018-10-02,5381.32,5415.1986,5233.62,5279.96,8638717,netflix tough week disney poach top executive office move nbc,0.057548128,0.27256176,0.6698901
2018-10-03,5299.42,5333.02,5248.334,5278.7,5798605,netflix play new role budget conscious earlier information article,0.13108534,0.011270971,0.8576437
2018-10-04,5262.32,5262.88,5045.6,5091.1,9074350,time big investors probably say whoop,0.049729187,0.020378735,0.9298921
2018-10-05,5036.78,5089.0,4802.0,4918.9,13522957,netflix strike blockbuster deal shepperton studio owner sky news,0.045460094,0.054637093,0.8999028
2018-10-08,4832.52,4941.23,4733.54,4887.4,12375496,netflix could near deal uk iconic pinewood,0.82453614,0.018147497,0.15731637
2018-10-09,4878.72,5022.08,4859.26,4979.94,8754990,netflix say create dedicate production hub shepperton studios uk,0.21009119,0.009342128,0.7805667
2018-10-10,4949.28,4972.1,4555.46,4562.46,17183120,cnbc netflix see profit stranger things collectibles,0.03405355,0.05317143,0.91277504
2018-10-11,4549.16,4678.8,4421.34,4495.4,16082056,defensive name could help growth sector etf,0.6436118,0.013230647,0.34315753
2018-10-12,4753.98,4778.2,4604.6,4753.84,14870830,investor movement index summary june,0.030815078,0.055530854,0.9136541
2018-10-15,4726.82,4748.8798,4577.02,4663.82,11214956,kinahan say millennials buy stock know like beyond meat tesla,0.05101284,0.021660473,0.9273267
2018-10-16,4721.36,4871.3,4627.77,4849.6,20156418,season stranger things break netflix record days cbs earlier report,0.34321302,0.2872098,0.36957717
2018-10-17,5296.62,5320.0,4991.0,5105.8,32610947,stranger things deliver new record netflix,0.4375983,0.020668523,0.5417332
2018-10-18,5049.422,5070.8,4844.7,4853.94,18461040,investors await fee chair testimony wednesday pepsi co deliver strong result,0.8254707,0.024506357,0.1500229
2018-10-19,4914.0,4981.2,4650.8,4657.38,16717233,single households rise could next invest trend,0.4910804,0.04860486,0.46031463
2018-10-22,4663.4,4701.2,4484.76,4613.56,17097175,new home friends nbc sitcom stream exclusively warner media service,0.029586092,0.028255219,0.9421587
2018-10-23,4452.0,4712.12,4434.78,4664.24,14907326,hear evercore raise netflix price target,0.08225206,0.040968258,0.8767797
2018-10-24,4651.92,4662.0,4210.22,4225.62,19039297,netflix become expensive,0.105262384,0.039514232,0.85522336
2018-10-25,4299.68,4479.16,4273.5,4380.18,13346921,gloomy earn communications service sector could top p components,0.011533809,0.9629756,0.025490489
2018-10-26,4207.14,4395.86,4092.2,4197.62,19616041,hbo max analysts await critical price info new subscription stream service,0.09996388,0.015494473,0.88454163
2018-10-29,4273.64,4310.46,3855.6,3987.76,21698841,june imx show traders drop equity first time since,0.009617344,0.96339184,0.026990782
2018-10-30,3857.98,4067.35,3796.9302,4001.34,23685702,stream service add happen cord cut save cable,0.06463059,0.10120759,0.8341618
2018-10-31,4168.78,4361.0,4130.7,4224.92,20360342,bank america reiterate buy reiterate target netflix firm believe post earn selloff may enhance buy opportunity historical data show positive day stock return price hike quarter since,0.8800479,0.077379875,0.042572267
2018-11-01,4264.26,4458.3,4153.38,4443.32,15121450,bank america netflix also note would see dip around worry enhance buy opportunity see disney hbo competition,0.17212974,0.076292,0.7515782
2018-11-02,4452.0,4506.32,4316.62,4327.4,13404646,bank america also comment loss friends office cite reason loss bad,0.025881847,0.48328194,0.49083617
2018-11-05,4355.4,4445.42,4252.36,4416.16,10283044,wedbush maintain underperform netflix maintain target firm note underperform rat imply imminent demise service rather expect migration third party content relatively slow,0.04574246,0.3059428,0.6483147
2018-11-06,4406.64,4483.08,4274.2,4351.76,9710424,wedbush netflix continue unclear whether netflix replace quantity quality sufficient keep current subscriber base loyal think competitors slow gain scale expect status quo last end,0.10057422,0.0739011,0.8255247
2018-11-07,4380.6,4599.84,4354.0,4585.0,13328328,amc netflix battle movie watchers,0.07706573,0.039369673,0.8835646
2018-11-08,4592.0,4648.6986,4432.5442,4450.88,11023853,earn season start beat citigroup bank netflix report later week,0.32041046,0.058461506,0.621128
2018-11-09,4354.98,4381.72,4172.14,4248.58,13480792,key banc preview netflix earn see modest upside guidance subscriber guidance largely line current sell side expectations,0.68771017,0.11835292,0.19393696
2018-11-12,4200.0,4234.86,4068.82,4116.98,10924827,update key banc note netflix exceed outlook global pay net add quarter since go fully global,0.057907354,0.9063388,0.035753816
2018-11-13,4130.0,4249.7,4047.4,4121.6,12232162,morgan stanley reiterate overweight netflix reiterate target firm expect co deliver record net additions near double digit arpu growth ex fx look ahead firm expect fcf burn moderate co,0.9087011,0.035687942,0.0556109
2018-11-14,4205.6,4225.76,3896.1566,4014.22,16853574,look benzinga pro search tickers july,0.046184923,0.018634137,0.93518096
2018-11-15,3997.14,4095.0,3950.24,4060.84,9967098,game throne set emmy nomination record mrs maisel stay strong,0.36274973,0.046166975,0.5910833
2018-11-16,4019.96,4084.08,3934.0,4006.94,9099485,netflix face content shakeup report earn,0.009085581,0.9527975,0.038117003
2018-11-19,3973.06,3991.26,3768.1,3788.4,12993797,earn schedule july,0.02253737,0.05393174,0.9235309
2018-11-20,3564.82,3868.76,3500.0,3737.72,16693809,stock watch july,0.02245763,0.062054623,0.91548777
2018-11-21,3841.88,3854.76,3661.14,3669.82,11023037,trader idea hbo earn record total emmy nominations come game throne netflix earn nominations hbo earn nearly many nominations traditional network combine ro_patel via stock twit,0.100432426,0.020972177,0.8785955
2018-11-23,3641.54,3717.0,3595.76,3623.48,5245123,almost time leverage media etfs,0.10278669,0.012016259,0.88519704
2018-11-26,3647.7,3727.5,3553.2,3660.02,12498560,thick bank result highlight morning nflx center screen late,0.07474404,0.016640322,0.9086157
2018-11-27,3629.36,3767.12,3585.96,3732.82,11149501,netflix report earn close bell co historically report et important items watch subscriber growth competition rival stream service,0.033333022,0.029560104,0.9371069
2018-11-28,3807.72,3976.0,3686.76,3957.1,14801333,netflix eps beat estimate sales miss estimate,0.20251885,0.29604396,0.50143725
2018-11-29,3952.48,4066.86,3857.0,4042.5,15431538,netflix expect grow pay memberships,0.16515256,0.011384816,0.8234626
2018-11-30,4032.0,4071.34,3962.854,4005.82,11860117,netflix share trade lower company report worse expect sales subscriber result,0.039709635,0.76455784,0.19573246
2018-12-03,4104.66,4182.08,3984.12,4064.2,14117370,netflix us stream pay memberships net loss memberships int stream pay memberships net add,0.025361735,0.03138673,0.9432516
2018-12-04,4033.82,4140.36,3846.08,3854.62,12800586,netflix share fall follow earn,0.02542149,0.85434544,0.120233096
2018-12-06,3756.62,3965.08,3739.96,3960.32,13074324,netflix see sales vs estimate eps vs est,0.15373704,0.04437802,0.80188495
2018-12-07,3954.72,3978.926,3687.32,3711.96,12466711,netflix global stream pay memberships year year vs yo growth last qtr,0.12219269,0.019176597,0.8586308
2018-12-10,3698.66,3796.52,3648.5316,3775.8,9605553,netflix see us stream pay memberships pay net add int pay memberships pay net add,0.03639066,0.016232282,0.9473771
2018-12-11,3837.12,3843.0,3678.64,3714.48,9843199,netflix recently enter new partnership us integrate netflix new set top box,0.6496162,0.007691415,0.34269243
2018-12-12,3747.24,3944.773,3730.72,3848.32,11456716,stock move wednesday hours session,0.022263663,0.099524766,0.8782115
2018-12-13,3886.96,3910.48,3805.9,3864.28,8379292,stock watch july,0.02245763,0.062054623,0.91548777
2018-12-14,3805.34,3887.331,3710.0,3735.76,9915319,peek market us stock futures fall ahead morgan stanley earn,0.026434598,0.9009125,0.07265292
2018-12-17,3731.14,3821.72,3655.05,3679.2,9634734,raymond jam maintain strong buy netflix lower price target,0.9095441,0.018732935,0.07172296
2018-12-18,3686.2,3860.5,3686.06,3793.16,10350079,netflix share trade lower company report net subscriber add million million forecast,0.022651074,0.93579996,0.041548885
2018-12-19,3779.44,3932.18,3692.78,3734.78,13788448,stock move thursday pre market session,0.022247147,0.12956356,0.84818935
2018-12-20,3704.96,3778.6,3526.32,3648.12,16792928,nomura maintain neutral netflix lower price target,0.40733668,0.08251859,0.5101447
2018-12-21,3693.62,3703.0,3378.06,3449.46,21397595,wedbush maintain underperform netflix raise price target,0.07876831,0.890082,0.031149708
2018-12-24,3388.0,3509.1,3271.52,3274.32,9547616,bmo capital maintain outperform netflix lower price target,0.86677545,0.10974972,0.023474801
2018-12-26,3274.88,3563.0,3237.22,3551.38,14402735,credit suisse reiterate outperform netflix lower price target,0.84690297,0.12881239,0.0242846
2018-12-27,3501.54,3578.26,3361.4,3577.91,12235217,citigroup maintain buy netflix lower price target,0.20707995,0.018748032,0.774172
2018-12-28,3611.16,3666.8016,3497.2,3585.12,10987286,thursday market minute netflix continue take bite fang index,0.0379447,0.80130196,0.16075335
2018-12-31,3642.24,3781.4014,3640.0,3747.24,13508920,cause open gap netflix,0.035591647,0.49107155,0.47333673
2019-01-02,3629.92,3776.4986,3592.12,3747.24,11679528,biggest price target change thursday,0.07196123,0.08555078,0.84248805
2019-01-03,3782.8,3861.06,3702.02,3796.8,14969647,morgan stanley reiterate buy netflix reiterate target firm note netflix miss net add world change last three months believe,0.5749586,0.104257286,0.32078412
2019-01-04,3946.32,4169.2,3899.56,4165.98,19330102,morgan stanley netflix also note last three years netflix miss quarterly net additions year may prove miss three case outperform meaningfully follow quarter,0.05278048,0.92293555,0.024284072
2019-01-07,4229.4,4435.2,4223.1,4414.76,18620116,worry progress trade earn uncertainty cloud market sentiment,0.06825623,0.7507659,0.18097788
2019-01-08,4479.72,4488.302,4312.14,4483.78,15359180,netflix short sellers subscriber miss,0.024551826,0.027320446,0.9481277
2019-01-09,4447.94,4526.9112,4389.0,4479.44,13343152,benzinga pro top search tickers morning thursday july,0.05306923,0.024135705,0.9227951
2019-01-10,4403.98,4555.18,4375.0,4545.24,13472475,canaccord genuity maintain buy netflix maintain tgt firm still see strong content strategy room add large number international sub key strengths go forward despite subscriber net add miss price power question,0.9231732,0.011670548,0.065156296
