,open,high,low,close,volume,date_time,title
385,4478.32,4561.06,4431.0,4553.08,18525844,2018-03-06,Netflix Signs Multi-year Agreements To Produce And Distribute Anime
386,4480.0,4532.36,4403.7,4496.24,17132222,2018-03-07,"Netflix To Report Q1 Earnings On Tues., Apr. 16, 2019 After Market Close"
387,4510.8,4520.8464,4397.82,4438.0,11182666,2018-03-08,"Roku Gains Support, Needham Names Stock 'Top Pick' For 2019"
388,4498.62,4640.16,4483.22,4640.16,14152860,2018-03-09,China Might Take Some Starch Out of U.S. Rally With More Weak Economic Data
389,4669.84,4675.72,4460.4,4498.2,20050086,2018-03-12,Analyst: Video Service Highlights Apple's 'Law Of Large Numbers Problem'
390,4534.18,4561.7726,4385.892,4422.32,12836292,2018-03-13,What Cannabis Retailers Can Learn From Marie Kondo
391,4454.24,4534.32,4447.8,4501.7,10187889,2018-03-14,CEO Reed Hastings Hastings Says Netflix Will Not Make its Programming Available through Apple's New TV Service
392,4524.38,4527.6,4453.96,4495.26,5217383,2018-03-15,Netflix CEO Says Company Decided 'Not To Integrate ' With Apple
393,4499.88,4537.54,4457.18,4458.3,7144077,2018-03-16,4 Reasons RBC Continues To Love Netflix's Stock
394,4421.2,4438.0,4302.76,4388.72,9812726,2018-03-19,'Netflix Stock Could Keep Surging Because It Truly Is a Global Company' -Barrons
395,4385.64,4473.0,4379.2,4445.0,5922296,2018-03-20,"Netflix shares are trading higher potentially after Barron's released an optimistic article about the company titled ""Netflix Stock Could Keep Surging Because It Truly Is a Global Company."""
396,4428.9,4471.6,4403.154,4430.72,5016980,2018-03-21,Netflix Shares Volatile As Hearing Co. Testing A Mobile-Only Subscription In India
397,4382.98,4397.68,4279.24,4293.8,7920524,2018-03-22,"Netflix Shares Unaffected Following Press Release From Comcast Highlighting Launch Of A New Streaming Platform, Xfinity Flex"
398,4303.74,4350.22,4205.04,4213.16,9226978,2018-03-23,Shares of the overall market are trading lower after the U.S. Treasury yield curve inverted for the first time since 2007.
399,4331.04,4494.42,4228.0,4484.9,11906279,2018-03-26,What Everybody Is Saying Ahead Of Apple's Streaming Video Event
400,4514.86,4520.6,4158.0,4209.66,11890994,2018-03-27,"Bulls & Bears Of The Week: Boeing, Facebook, Fox, Netflix, Starbucks And More"
401,4177.46,4183.2,3942.54,4000.78,18972912,2018-03-28,Netflix By The Numbers
402,4018.0,4134.9,3862.6,4134.9,19145522,2018-03-29,"Raymond James Says Apple's Streaming Plans Are 'More Incremental Than Revolutionary,' Which Is A Good Thing For Netflix"
403,4087.16,4100.18,3850.7,3924.06,13405760,2018-04-02,"Apple Rolls Out Streaming Service Apple TV+, TV Channels"
404,3996.3,4077.5,3892.14,3971.38,12694862,2018-04-03,Bank Of America Thinks Netflix Will Be Just Fine Following Apple TV+ Entrance
405,3830.82,4064.34,3797.1346,4045.16,12913978,2018-04-04,"Warren Buffett On CNBC Says It Is Hard To Predict How New Apple Services Will Do, Notes Competition From Netflix"
406,4104.1,4188.24,4047.54,4115.58,10655178,2018-04-05,"Netflix shares are trading higher. KeyBanc analysts recently said the impact to Roku of Apple's streaming service is 'likely minimal', citing a 'light original content offering'. These comments can be also be seen as positive for Netflix."
407,4047.4,4183.9,3999.1,4043.9,11444777,2018-04-06,"Rosenblatt Initiates Coverage On Netflix with Neutral Rating, Announces $350 Price Target"
408,4084.78,4193.7,4047.68,4059.02,9853564,2018-04-09,"Benzinga's Top Upgrades, Downgrades For April 2, 2019"
409,4167.52,4185.3,4083.66,4172.98,10719097,2018-04-10,Fitch Says U.S. Media Shakeout May Emerge With Race For Streaming Content
410,4240.3858,4362.96,4225.48,4251.38,14877429,2018-04-11,FANG Stocks Flying As Nirvana Spreads In The Tech Sector
411,4336.0618,4355.82,4294.5,4329.5,10249403,2018-04-12,"Netflix Analyst Remains Bullish Ahead Of Q1 Print, But Expects Near-Term 'Noise'"
412,4442.06,4444.86,4315.22,4363.1,12046573,2018-04-13,'We Want To Build A Whole Ecosystem': Why Discovery Is Bullish On Golf
413,4423.86,4425.4,4256.0,4308.92,20307921,2018-04-16,Sony's Stock Jumps Following Report Dan Loeb Is Building A Position
414,4615.24,4740.68,4532.78,4704.84,33866456,2018-04-17,"Cowen Upgrades Disney, Bullish On Streaming Service And Movie Pipeline"
415,4708.2,4743.48,4635.4,4683.28,11221139,2018-04-18,"As Market Seeks Direction, FAANG Selling Comes Into Focus Amid New Data"
416,4660.32,4694.34,4574.78,4657.8,8438825,2018-04-19,Investor Movement Index March Summary
417,4651.08,4711.14,4564.0,4588.78,9158655,2018-04-20,'It's All About Quality': B-Real Of Cypress Hill And 'Bong Appétit' Talks About The Cannabis Entertainment Business
418,4608.0986,4637.08,4439.12,4461.66,8968015,2018-04-23,March IMX Reveals Value Is Making A Comeback
419,4469.0352,4483.486,4232.34,4298.28,13893217,2018-04-24,"KeyBanc Previews Netflix Q1 Earnings: Sees Results 'at least in line with consensus,' Sees Q2 Paid Net Additions 'ahead of the sell-side consensus of 5.7M'"
420,4289.18,4339.72,4096.61,4280.64,14919698,2018-04-25,"'Netflix Will Beat Expectations for Subscriber Growth Again, Analyst Predicts' -Barron's"
421,4340.0,4432.82,4278.12,4395.72,9266699,2018-04-26,Netflix Analysts Preview Q1 Print
422,4427.5,4444.3,4291.0,4364.64,7074384,2018-04-27,"Apple's TV Box Will Probably Get Disney+, Despite Rival Platform"
423,4354.98,4450.32,4341.652,4374.44,6088787,2018-04-30,Disney+: All The Details About The New Netflix Rival
424,4345.04,4388.72,4293.66,4386.2,6036639,2018-05-01,Netflix shares are trading lower after Disney unveiled its new Disney+ streaming service.
425,4363.1,4439.4,4345.6476,4387.04,5697120,2018-05-02,Infinity And Beyond: Watch Out For Gap Fill As Disney's Stock Hits All-Time High
426,4376.26,4376.26,4280.22,4363.66,6135828,2018-05-03,What Wall Street Is Saying About Disney+
427,4321.94,4493.72,4307.38,4481.26,8209513,2018-05-04,Netflix Announces 10 New Indian Original Films
428,4507.9258,4606.3276,4470.76,4567.64,7117823,2018-05-07,"Earnings Parade Rolls Along As Citigroup, Goldman Sachs Report And SPX Now Tops 2900"
429,4562.6,4582.872,4522.7,4576.46,4735738,2018-05-08,"Stifel Reiterates Buy, $400 Target On Netflix As Firm Notes 'In 2020, Netflix will be outspending Disney by 6x on content. By 2024, Netflix will still be outspending Disney by 4x on content'"
430,4603.06,4647.3,4585.14,4624.2,5633444,2018-05-09,"Earnings Scheduled For April 16, 2019"
431,4641.0,4648.77,4582.8132,4614.4,5302254,2018-05-10,"10 Stocks To Watch For April 16, 2019"
432,4615.1,4637.64,4548.18,4570.44,4589731,2018-05-11,'Netflix Faces Longer-Term Challenge as Rivals Muscle Up' -Market Talk
433,4581.5,4627.0532,4578.56,4599.42,4089800,2018-05-14,Deutsche Bank Upgrades Netflix to Buy
434,4563.16,4577.16,4514.076,4565.82,4746096,2018-05-15,Deutsche Bank Upgrades Netflix To Buy Ahead Of Earnings
435,4567.92,4616.08,4551.96,4594.66,3671690,2018-05-16,"BMO Capital Maintains Outperform on Netflix, Raises Price Target to $470"
436,4585.42,4626.3,4524.4276,4553.08,4935708,2018-05-17,"UPDATE: Deutsche Bank Upgrades Netflix To Buy, Raises Target From $360 To $400 As Firm Notes '2019-2020 consensus subscriber expectations seem conservative', Co 'is winning the battle for talent', 'Competitive concerns are exaggerated'"
437,4548.6,4569.88,4519.2,4538.52,3577717,2018-05-18,Netflix shares are trading higher after Deutsche Bank upgraded the company's stock from Hold to Buy and raised its price target from $360 to $400.
438,4579.54,4646.32,4556.3,4645.48,6657326,2018-05-21,Banks On Parade: Bank of America Becomes Latest Big Financial Company To Report
439,4676.7,4712.82,4636.1,4642.68,5964448,2018-05-22,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Tue., Apr. 16, 2019"
440,4606.56,4830.0,4593.26,4826.08,10049147,2018-05-23,"Netflix To Report Q1 Earnings After The Closing Bell, Co. Historically Issues Its Report Between 4:05 And 4:10 p.m. ET; Investors And Will Be Paying Close Attention To Subscriber Outlook And Original Content"
441,4820.76,4956.0,4775.68,4890.06,14758553,2018-05-24,"Netflix Q1 EPS $0.76 Beats $0.57 Estimate, Sales $4.521B Beat $4.5B Estimate"
442,4898.6,4961.04,4883.62,4918.06,7817400,2018-05-25,"Netflix Q1 US Streaming Paid Memberships 60.23M, Paid Net Adds 1.74M, Sales $2.074B"
443,4921.0,4985.4,4853.94,4896.22,9717921,2018-05-29,"Netflix Sees Q2 EPS $0.55 May Not Compare To $0.99 Est., Sales $4.928B vs $4.95B Est."
444,4933.18,4956.0,4889.64,4949.56,5685531,2018-05-30,"Netflix Q1 Int'l. Streaming Paid Memberships 88.63M, Paid Net Adds 7.86M, Sales $2.367B"
445,4953.2,4977.42,4902.94,4922.4,6921687,2018-05-31,"Netflix Sees Q2 Global Streaming Paid Memberships 153.86M, Up 23.7% Year Over Year, Global Streaming Paid Net Adds 5M"
446,4954.32,5039.86,4939.48,5039.02,7112292,2018-06-01,"Netflix Sees Q2 US Streaming Paid Memberships 60.53M, Paid Net Adds 300K, Int'l. Streaming Paid Memberships 93.33M, Paid Net Adds 4.7M"
447,5077.5858,5082.0,4977.14,5065.34,7681995,2018-06-04,"Netflix's Q1 Shareholder Letter Which Includes Q1 Earnings Results, Q2 Guidance Figures"
448,5086.48,5177.62,5059.7736,5121.2,8358045,2018-06-05,"Netflix Reports Chief Marketing Officer, Kelly Bennett, To Retire At Year End; Co. Leading Search For Replacement"
449,5148.9872,5175.5186,5086.62,5144.3,7712302,2018-06-06,Netflix shares trading lower following a Q1 beat but concerning Q2 guidance.
450,5159.56,5161.8,5009.2,5059.6,8278040,2018-06-07,"Netflix Falls On Lower Earnings, Sales Guidance"
451,5012.84,5073.46,4987.5,5047.98,5225736,2018-06-08,6 Stocks Moving In Tuesday's After-Hours Session
452,5066.32,5119.38,5052.74,5060.3,4432445,2018-06-11,"8 Stocks To Watch For April 17, 2019"
453,5090.4,5123.72,5068.0,5093.62,4290969,2018-06-12,"Buckingham Maintains Neutral on Netflix, Lowers Price Target to $358"
454,5145.42,5379.5518,5097.54,5319.02,18222799,2018-06-13,"Oppenheimer Maintains Outperform on Netflix, Lowers Price Target to $410"
455,5379.78,5530.42,5365.5,5500.18,14598333,2018-06-14,"Wedbush Maintains Underperform on Netflix, Raises Price Target to $183"
456,5469.94,5584.04,5425.14,5487.72,13588114,2018-06-15,"Hot, Fresh Earnings On The Menu As Netflix, Morgan Stanley Results In Focus"
457,5428.08,5504.24,5411.0,5465.6,6824794,2018-06-18,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Wed., Apr. 17, 2019"
458,5453.0,5674.06,5439.0,5669.72,16697104,2018-06-19,"Credit Suisse Maintains Outperform on Netflix, Raises Price Target to $450"
459,5812.1,5872.545,5734.4,5834.64,16494572,2018-06-20,10 Biggest Price Target Changes For Wednesday
460,5899.32,5924.8784,5689.1814,5816.16,18389936,2018-06-21,"Wedbush Reiterates Underperform On Netflix, Raises Tgt From $165 To $183 As Firm Expects 'content spending to trigger substantial cash burn for many years'; Firm Also Notes Co. Is About To Lose 'a significant portion of its most popular content'"
461,5879.72,5887.0,5735.114,5755.26,10428621,2018-06-22,Netflix Analysts Have Wide-Ranging Reactions To Q1 Report
462,5665.66,5683.86,5302.5,5382.72,22490922,2018-06-25,'Big Tech to face antitrust law on user data in Japan' -Nikkei
463,5505.92,5666.92,5446.7,5591.46,15191157,2018-06-26,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Thurs., Apr. 18, 2019"
464,5705.84,5762.211,5460.0,5465.46,16541426,2018-06-27,"Governor Cuomo Announces Netflix Will Expand New York Presence With New Production Hub In New York City; Netflix' New Production Hub Includes Office In Manhattan That Will Create 127 Content, Marketing & Production Jobs By 2024"
465,5530.0,5556.6,5419.4,5535.88,12219888,2018-06-28,Beyonce Lands Three-Project $60M Deal with Netflix
466,5588.66,5618.6186,5467.7,5480.02,9252511,2018-06-29,"Barron's Picks And Pans: Boston Beer, Intel, Pinterest, Spotify And More"
467,5396.3,5577.32,5320.0,5574.52,8142457,2018-07-02,Pass The Popcorn: AMC Makes Case That People Still Go To The Movies
468,5592.86,5599.72,5453.0,5467.28,5280344,2018-07-03,"Netflix shares are trading higher. While the company is facing increasing competition from Disney, a study from research firm Ampere Analysis determined the upcoming Disney+ streaming service would have under 20% of Netflix's content catalogue."
469,5513.2042,5589.36,5472.04,5577.46,8448937,2018-07-05,Netflix Reports $2B Senior Notes Offering
470,5564.3,5721.093,5537.315,5715.5,8629606,2018-07-06,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Tue., Apr. 23, 2019"
471,5823.3,5867.68,5755.4,5865.58,11127477,2018-07-09,Netflix Option Alert: May 17 $410 Calls Sweep (61) near the Ask: 540 @ $3.589 vs 1211 OI; Ref=$383.3155
472,5841.36,5872.16,5783.12,5818.82,9382944,2018-07-10,"Investor Survey Shows Bullish Sentiment On The Rise, But Not For FAANG Stocks"
473,5758.76,5876.78,5748.4,5861.1,9713904,2018-07-11,Survey Finds 8.7M Netflix Subscribers May Switch To Disney+
474,5812.1742,5835.06,5709.2,5789.0,12743273,2018-07-12,Alphabet's Q1 Report Will Show Whether Advertising Trends Pick Up
475,5728.66,5740.0,5531.134,5541.2,15747266,2018-07-13,"Imperial Capital Maintains Outperform on Netflix, Inc. - Common Stock, Lowers Price Target to $458"
476,5585.72,5646.97,5484.5,5606.72,22959984,2018-07-16,"Barron's Picks And Pans: Boeing, Chevron, Netflix, Tesla And More"
477,4857.3,5390.0,4816.0,5312.72,58410362,2018-07-17,"'Netflix will have no choice but to run ads, industry execs say' -CNBC"
478,5337.36,5363.82,5212.9728,5251.82,21746266,2018-07-18,Netflix shares are trading higher. Not currently seeing any company or sector-specific news to justify price action.
479,5194.84,5260.486,5082.0,5099.22,16878681,2018-07-19,"Heavy On Alphabet And Facebook, This ETF Earns A Neutral Rating"
480,5108.88,5187.0,5041.96,5054.7,15113740,2018-07-20,"Leslie Picker Highlights Notable Stock Picks From Sohn: Netflix, Tesla And More"
481,5028.0342,5094.6,4950.4,5077.24,11505232,2018-07-23,Shares of several technology stocks are trading lower on continued concern of China trade negotiations; China has become firmer in its stance and negotiations are set to continue next Thursday with expectations now being more uncertain.
482,5137.16,5143.6,4963.84,5002.48,12851457,2018-07-24,'Netflix acquires children's media brand StoryBots' -CNBC
483,5005.98,5085.92,4979.1,5080.18,8516248,2018-07-25,Netflix Now Owns StoryBots
484,5014.66,5117.56,4992.75,5083.26,6993684,2018-07-26,Cellcom Israel Announces Collaboration Agreement With Netflix for Distribution In Israel
485,5135.9,5138.0,4923.1,4972.94,8949491,2018-07-27,"Piper Jaffray Reiterates Overweight On Netflix, Reiterates $440 Target As Firm's Survey Of More Than 1,500 Netflix Subscribers 'Indicate Moderate Interest In Disney+'"
486,4927.02,4928.42,4676.2814,4689.44,18260710,2018-07-30,Piper Jaffray: Netflix Subscriber Survey Shows Strength In Face Of Competition From Disney
487,4641.14,4795.0,4592.0,4724.3,14085369,2018-07-31,"Shares of several important consumer technology mega cap companies trading higher with the broader stock market. These stocks were under pressure over the last couple weeks as concerns with US, China trade talks weighed."
488,4702.18,4821.74,4676.28,4737.32,7790477,2018-08-01,"13F From Tiger Global Shows New Stakes In 8x8, MongoDB, Raised Stake In Netflix, Cuts Stake In Spotify"
489,4721.22,4830.0,4685.94,4823.0,7131328,2018-08-02,"13F From Soros Shows New Stakes In Altice USA, Netflix, Microsoft, Liquidates Position In Philip Morris Int'l."
490,4868.5,4870.04,4738.6752,4803.26,8848367,2018-08-03,"13F From Loeb's Third Point Shows New Stakes In Netflix, Boston Scientific, United Technologies, Marathon Petroleum, Microsoft, Sony"
491,4800.1142,4927.72,4784.36,4912.88,8198076,2018-08-06,"Cisco, Walmart Earnings Brighten Market Sentiment Even As U.S. Targets Huawei"
492,4945.22,5002.34,4886.14,4925.62,7970930,2018-08-07,Shares of many technology companies are trading higher after President Trump signed an executive order giving the government the authority to block technology companies deemed a national security threat from selling to the U.S.
493,4930.94,4932.06,4852.54,4866.54,5402465,2018-08-08,"Q1 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios"
494,4871.44,4934.146,4841.4198,4891.04,4820313,2018-08-09,Nasdaq De-FAANGed?
495,4856.74,4887.4,4821.9262,4842.18,4337481,2018-08-10,Netflix Option Alert: Aug 16 $360 Calls at the Bid: 700 @ $28.5 vs 3574 OI; Earnings 7/15 After Close [est] Ref=$362.41
496,4758.46,4860.66,4746.98,4778.34,6893649,2018-08-13,"Step Aside, China: Earnings Dominate, With Target Impressing But Lowe's, Nordstrom Not"
497,4789.26,4793.74,4707.5,4724.86,5805182,2018-08-14,"Netflix shares trading higher after rebounding from a support level near $350 yesterday and are continuing momentum today. A Seeking Alpha post considered HBO cancellations following the end of ""Game of Thrones"" as a potential win for Netflix."
498,4676.42,4696.9468,4494.0,4569.6,11784485,2018-08-15,This Day In Market History: Netflix Goes Public
499,4618.6,4636.38,4496.9932,4514.16,6689733,2018-08-16,PanXchange's Hot Commodities: Netflix And Till
500,4466.14,4541.11,4381.44,4434.92,10407908,2018-08-17,"Shares of technology companies trading lower with the overall market, which has been relatively rangebound over the last 13 sessions. The technology sector is the second worst performing today."
501,4404.96,4642.4,4352.992,4588.22,13591100,2018-08-20,Analyst: Huawei Blacklist Is $400M Risk For Google
502,4634.0,4781.0,4615.8,4732.28,14783246,2018-08-21,Is The End Of 'Game Of Thrones' A Problem For HBO?
503,4738.86,4846.94,4723.684,4822.16,8930669,2018-08-22,Netflix Option Alert: Jul 19 $350 Calls Sweep (71) near the Ask: 539 @ $22.898 vs 407 OI; Earnings 7/15 After Close [est] Ref=$349.64
504,4873.54,4901.12,4727.1,4748.38,11336425,2018-08-23,"UBS: Despite Regulatory Risk, Alphabet Is A Buy"
505,4844.0,5028.1,4823.574,5023.48,14729137,2018-08-24,"Loop Capital Upgrades Netflix to Buy, Raises Price Target to $425"
506,5140.0342,5242.86,5040.0,5104.12,17427304,2018-08-27,A Peek Into The Markets: US Stock Futures Signal Higher Start On Wall Street
507,5141.22,5179.86,5045.32,5158.86,9222617,2018-08-28,"Benzinga's Top Upgrades, Downgrades For June 4, 2019"
508,5140.8,5178.04,5080.74,5152.56,8118734,2018-08-29,10 Biggest Price Target Changes For Tuesday
509,5110.0,5275.319,5089.56,5193.72,10981013,2018-08-30,Shares of several technology companies are trading higher after China's Commerce Ministry stated they are open to dialogue to resolve trade tensions; Mexico trade concerns also eased after Mexican officials said it could find common ground with the US.
510,5189.24,5264.0,5139.0724,5147.52,7943443,2018-08-31,"Munster Gives His Quick Take On Netflix, Livent And More"
511,5130.58,5164.32,5057.64,5090.4,7605161,2018-09-04,"Netflix Testing A Feed Of Video Extras In Mobile App, May Not Become Permanent"
512,5040.0,5087.46,4701.62,4776.52,13092847,2018-09-05,Many US-traded stocks are trading higher as recent economic signals have raised the potential for a Federal Reserve rate cut.
513,4864.16,4984.0,4787.86,4850.44,13050156,2018-09-06,"Ready Trader One: Events, Stocks To Watch At E3"
514,4790.8,4980.5,4777.5,4881.52,9105817,2018-09-07,Investor Movement Index Summary: May 2019
515,4931.78,4935.0,4803.12,4877.74,5752184,2018-09-10,The IMX Reaches A Six-Month High After May's Volatility
516,4825.38,4986.1,4814.6014,4983.02,6198063,2018-09-11,"Disney Streaming Service Poised For Quick Ramp, Says Bullish Morgan Stanley"
517,5027.12,5186.02,4987.36,5179.3,10480769,2018-09-12,Netflix Option Alert: Jul 19 $360 Calls Sweep (2) near the Ask: 2036 @ $11.095 vs 3515 OI; Earnings 7/15 After Close [est] Ref=$341.69
518,5206.74,5237.26,5135.76,5154.1,8366122,2018-09-13,"Netflix, Next Games To Develop 'Stranger Things' Game Similar To Pokemon Go"
519,5159.7,5195.26,5088.44,5103.84,4756426,2018-09-14,"Wall Street Under Pressure From Faltering Chipmakers, Weak China Industrial Production Data"
520,5099.08,5142.62,4893.98,4904.9,7071945,2018-09-17,"A Top Technical Analyst's Take On Disney, Netflix"
521,4951.38,5154.1,4921.84,5147.1,10413981,2018-09-18,Netflix To Report Q2 Earnings Wednesday Jul. 17 At Approximately 4:00 p.m. ET
522,5235.3,5286.54,5028.38,5137.44,11876841,2018-09-19,Analyst: Why E3 2019 Missed The 'Whoa' Factor
523,5183.64,5183.64,5084.38,5115.04,6768086,2018-09-20,Netflix shares are trading higher on reports of positive subscriber trends.
524,5132.26,5211.08,5050.36,5056.66,11930568,2018-09-21,NFLX	 Netflix Option Alert: Fri $360 Calls Sweep (38) near the Ask: 515 @ $3.703 vs 13859 OI; Earnings 7/17 After Close Ref=$358.425
525,5026.0,5230.96,4960.62,5174.54,9322522,2018-09-24,'Murder Mystery' May Have Set A Netflix Viewing Record
526,5183.22,5198.76,5102.888,5172.02,6799816,2018-09-25,Kevin O'Leary On How His E-Commerce And Internet ETF Is Thriving In A Volatile Market
527,5230.26,5348.0,5192.32,5290.32,13799728,2018-09-26,Shares of several technology stocks are trading lower potentially on profit taking within the sector. The tech ETF (XLK) traded higher at around 13% since early June while the S&P 500 (SPY) traded higher at around 8.6%.
528,5318.18,5364.8,5264.0,5329.94,7326246,2018-09-27,'Disney+ Hires Away Netflix Director Of Original Film Matt Brodlie For Key International Content Role'  -Deadline
529,5309.36,5331.2,5232.22,5237.82,7114878,2018-09-28,'NBC is removing 'The Office' from Netflix in 2021 and putting it on its new streaming service' -CNBC
530,5261.9,5405.54,5258.26,5340.02,8376560,2018-10-01,'The Office' Moves from Netflix to NBCUniversal Streaming Service in $500M Deal
531,5381.32,5415.1986,5233.62,5279.96,8638717,2018-10-02,"Netflix's Tough Week: Disney Poaches Top Executive, 'The Office' Moving To NBC"
532,5299.42,5333.02,5248.334,5278.7,5798605,2018-10-03,'Netflix Plays New Role: Budget-Conscious' -Earlier The Information Article
533,5262.32,5262.88,5045.6,5091.1,9074350,2018-10-04,6 Times These Big Investors Probably Said 'Whoops!'
534,5036.78,5089.0,4802.0,4918.9,13522957,2018-10-05,'Netflix strikes blockbuster deal with Shepperton studio-owner' -Sky News
535,4832.52,4941.23,4733.54,4887.4,12375496,2018-10-08,Netflix Could Be Near A Deal For UK's Iconic Pinewood
536,4878.72,5022.08,4859.26,4979.94,8754990,2018-10-09,Netflix Says Will Create Dedicated Production Hub At Shepperton Studios In UK
537,4949.28,4972.1,4555.46,4562.46,17183120,2018-10-10,CNBC: Netflix Sees No Profits From 'Stranger Things' Collectibles
538,4549.16,4678.8,4421.34,4495.4,16082056,2018-10-11,Defensive Names Could Help This Growth Sector ETF
539,4753.98,4778.2,4604.6,4753.84,14870830,2018-10-12,Investor Movement Index Summary: June 2019
540,4726.82,4748.8798,4577.02,4663.82,11214956,2018-10-15,"Kinahan Says Millennials Are Buying The Stocks They Know, Like Beyond Meat And Tesla"
541,4721.36,4871.3,4627.77,4849.6,20156418,2018-10-16,"'Season 3 of ""Stranger Things"" breaks Netflix records after just 4 days' -CBS Earlier Reported"
542,5296.62,5320.0,4991.0,5105.8,32610947,2018-10-17,'Stranger Things' Delivers New Record For Netflix
543,5049.422,5070.8,4844.7,4853.94,18461040,2018-10-18,"As Investors Await Fed Chair Testimony Wednesday, PepsiCo Delivers Strong Results"
544,4914.0,4981.2,4650.8,4657.38,16717233,2018-10-19,Single Households Are On The Rise. Could This Be The Next Investing Trend?
545,4663.4,4701.2,4484.76,4613.56,17097175,2018-10-22,New Home For 'Friends': NBC Sitcom To Stream Exclusively On WarnerMedia's Service
546,4452.0,4712.12,4434.78,4664.24,14907326,2018-10-23,Hearing Evercore Raised Netflix Price Target From $350 To $380
547,4651.92,4662.0,4210.22,4225.62,19039297,2018-10-24,Is Netflix Becoming Too Expensive?
548,4299.68,4479.16,4273.5,4380.18,13346921,2018-10-25,What Gloomy Earnings? Communications Services Sector Could Top All S&P Components In Q2
549,4207.14,4395.86,4092.2,4197.62,19616041,2018-10-26,HBO To The Max: Analysts Await Critical Pricing Info On New Subscription Streaming Service
550,4273.64,4310.46,3855.6,3987.76,21698841,2018-10-29,June's IMX Shows Traders Dropping Equity For The First Time Since 2016
551,3857.98,4067.35,3796.9302,4001.34,23685702,2018-10-30,Streaming Services Add Up: What Happened To Cord-Cutting To Save On Cable?
552,4168.78,4361.0,4130.7,4224.92,20360342,2018-10-31,"Bank Of America Reiterates Buy, Reiterates $450 Target On Netflix As Firm Believes 'any post-earnings selloff may be an enhanced buying opportunity, with historical data showing positive 90 day stock returns in price-hike quarters since 2015'"
553,4264.26,4458.3,4153.38,4443.32,15121450,2018-11-01,Bank Of America On Netflix Also Notes 'We would see any dip around these worries as an enhanced buying opportunity because we do not see Disney/HBO as the competition'
554,4452.0,4506.32,4316.62,4327.4,13404646,2018-11-02,Bank Of America Also Comments On Loss Of 'Friends' And 'The Office'; Cites 3 Reasons The Loss Is Not All Bad
555,4355.4,4445.42,4252.36,4416.16,10283044,2018-11-05,"Wedbush Maintains Underperform On Netflix, Maintains $183 Target As Firm Notes 'Our UNDERPERFORM rating does not imply the imminent demise of the service; rather, we expect the migration of third-party content to be relatively slow'"
556,4406.64,4483.08,4274.2,4351.76,9710424,2018-11-06,Wedbush On Netflix Continues 'and it is unclear whether Netflix can replace it with quantity and quality sufficient to keep its current subscriber base loyal'; Thinks Competitors Will Be Slow To Gain Scale; Expects Status Quo To Last Until End Of 2021
557,4380.6,4599.84,4354.0,4585.0,13328328,2018-11-07,"AMC, Netflix in Battle for Movie Watchers"
558,4592.0,4648.6986,4432.5442,4450.88,11023853,2018-11-08,"Earnings Season Starts With Beat From Citigroup; Other Banks, Netflix Report Later In Week"
559,4354.98,4381.72,4172.14,4248.58,13480792,2018-11-09,"KeyBanc Previews Netflix Q2 Earnings, Sees 'modest upside to Q2 guidance and Q3 subscriber guidance that is largely in line with current sell-side expectations'"
560,4200.0,4234.86,4068.82,4116.98,10924827,2018-11-12,UPDATE: KeyBanc Notes 'Netflix has exceeded its outlook for global paid net adds in 10 of 13 quarters since going fully global in Q1'16'
561,4130.0,4249.7,4047.4,4121.6,12232162,2018-11-13,"Morgan Stanley Reiterates Overweight On Netflix, Reiterates $450 Target As Firm Expects Co. 'to again deliver record net additions and near double digit ARPU growth (ex-FX) in 2019'; Looking Ahead Firm Expects FCF Burn To Moderate For Co."
562,4205.6,4225.76,3896.1566,4014.22,16853574,2018-11-14,"A Look At Benzinga Pro's Most-Searched Tickers For July 16, 2019"
563,3997.14,4095.0,3950.24,4060.84,9967098,2018-11-15,"'Game Of Thrones' Sets Emmy Nomination Record, 'Mrs. Maisel' Stays Strong"
564,4019.96,4084.08,3934.0,4006.94,9099485,2018-11-16,Netflix Faces Content Shakeup As It Reports Q2 Earnings
565,3973.06,3991.26,3768.1,3788.4,12993797,2018-11-19,"Earnings Scheduled For July 17, 2019"
566,3564.82,3868.76,3500.0,3737.72,16693809,2018-11-20,"10 Stocks To Watch For July 17, 2019"
567,3841.88,3854.76,3661.14,3669.82,11023037,2018-11-21,Trader Idea: 'AT&T HBO earns record total of 137 Emmy nominations with 32 coming from Game of Thrones. Netflix earns 117 nominations. HBO earned nearly 3x as many nominations as the 4 traditional networks combined' @Ro_Patel Via StockTwits
568,3641.54,3717.0,3595.76,3623.48,5245123,2018-11-23,It's Almost Time For These Leveraged Media ETFs
569,3647.7,3727.5,3553.2,3660.02,12498560,2018-11-26,"In The Thick Of It: Bank Results Highlight Morning, With NFLX At Center Screen Late"
570,3629.36,3767.12,3585.96,3732.82,11149501,2018-11-27,"Netflix To Report Q2 Earnings After The Closing Bell, Co. Historically Reports 4:00-4:05 p.m. ET; Important Items To Watch Will Be Subscriber Growth And Competition From Rival Streaming Services"
